time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
393.323161,-0.534409106,0.264731437,0.978661299,-0.993735433,1.58965528,2.497391462
393.326646,-0.001860084,0.439221829,1.089259505,-1.393926501,0.578979135,-10.50582886
393.326646,-0.001860084,0.439221829,1.089259505,-1.393926501,0.578979135,-10.50582886
393.343726,0.168084398,0.518308759,0.924350262,-1.512795091,-0.823272645,-14.53890038
393.346807,-0.705675304,0.437234461,0.882525265,0.103267603,2.244943142,3.10989809
393.363205,-0.865523517,0.756849587,0.855881095,1.669414759,2.564456224,5.53121233
393.367567,0.080392167,1.135723114,0.753669679,-2.282005548,0.503035605,-13.45290756
393.371651,-0.645365,0.908320546,0.733896434,-0.444785535,1.593273044,-2.417967319
393.378021,0.183024019,1.00468719,0.753393769,0.72270447,-2.069793463,-16.33515358
393.384845,0.420520514,1.647779822,0.541590214,-1.496084929,-1.243252993,-16.27929688
393.391645,-0.098982438,1.205374122,0.820506394,3.309135199,-0.053879902,-9.148391724
393.395488,-0.514611185,1.76262784,0.680687487,4.217093945,-0.70595789,1.944676042
393.402179,0.49638018,1.843888044,0.699816883,-1.364705324,-0.392300278,-18.64311028
393.407592,0.505669415,1.554685593,0.833826661,1.130895019,-3.665050507,-21.3699131
393.4116,-1.058949709,1.474923491,0.79390502,5.80552578,2.007954597,3.769579411
393.427604,-0.907108665,1.614614964,0.858338892,5.033316612,2.339948416,2.10245657
393.431628,0.520246387,2.063807011,0.71066004,-1.519452572,-1.588908315,-19.81370735
393.435489,-1.164136291,1.396602631,0.805584311,2.002729177,2.835441828,-3.995307446
393.441504,0.317001075,1.51712954,0.845211029,0.412758559,-1.753690958,-14.03678131
393.441504,0.317001075,1.51712954,0.845211029,0.412758559,-1.753690958,-14.03678131
393.447574,0.375822961,1.768999338,0.642660022,-2.570661068,-3.104671955,-16.58122063
393.451607,-1.019863844,0.86990422,0.873030782,2.893723726,4.736559868,5.420691013
393.455486,0.156293541,0.768737376,0.61711663,-1.580433846,-4.082762718,-10.30677414
393.461564,-0.923914135,0.361428946,0.899534464,8.104782104,2.692646503,-7.240188599
393.467605,-0.899873078,0.111203939,0.753712595,9.717292786,1.298903704,-5.08595705
393.471569,0.124589942,0.663526952,0.351245403,4.328141212,-4.05425024,-16.4176693
393.716207,0.013740161,0.953153074,0.850466847,1.547662258,3.187241077,-14.5243845
393.821611,1.083567739,0.828444004,0.17253834,-2.943516016,-4.707604885,-34.37280655
393.82777,0.956217408,0.859324574,0.088618167,-1.142528892,-2.47553277,-26.68072701
393.83197,-0.147728592,0.267568856,0.361409664,1.483371377,0.861858249,-24.99565315
393.83563,0.621220231,0.52422601,0.0604189,-0.649402916,-1.423366308,-20.27368355
393.841538,0.039738063,0.313635916,0.331670702,3.81838131,-0.199892282,-25.5875473
393.84747,0.215222567,0.26572299,0.236339465,1.318220735,0.630389333,-31.14836502
393.85192,0.2089037,0.609031022,-0.036302499,1.016101003,-1.65179491,-11.46493626
393.855601,0.531128347,0.353145033,0.116752066,-0.514778495,-1.396499634,-36.63037491
393.862176,-0.11915572,0.50259006,-0.04123849,1.736751437,1.087599754,-3.952365637
393.862176,-0.11915572,0.50259006,-0.04123849,1.736751437,1.087599754,-3.952365637
393.87561,-0.371551424,0.099448614,-0.132532656,3.033685446,3.422866344,2.192843914
393.880057,1.235952377,0.376402408,-0.373204768,-4.617128372,-3.980484009,-40.69593811
393.883491,-0.409965873,-0.19441323,-0.229109332,2.345733643,2.186147213,-2.789349556
393.894155,-0.506543338,0.030544633,-0.175003856,6.427558422,0.886909068,4.038748264
393.895775,1.628417969,0.512506306,-0.428159863,-6.025578976,-4.836565495,-40.14502335
393.900895,-0.744856894,0.164068609,-0.169323444,4.954366684,2.736586809,-1.568676472
393.903606,1.564427495,0.110292964,-0.327107042,-6.968523979,-7.23358345,-47.33716583
393.907478,-0.756683469,-0.161175102,-0.014470807,8.582754135,3.149734974,6.304505348
393.914161,1.654638767,1.059994221,-0.566619635,-9.259417534,-5.688586235,-44.11958694
393.919663,1.42021358,0.385032147,-0.564221561,-8.036819458,-6.372916698,-39.82533646
393.933588,-0.447348803,0.154407904,-0.31100288,2.303306341,3.248557091,-10.8046627
393.939676,-0.471306086,-0.025390092,-0.232501253,4.106639385,2.974278212,-11.80456066
393.944017,1.334789157,1.432872772,-0.627023518,-6.444390774,-7.709589481,-32.96218491
393.947456,-0.354046077,0.633143246,-0.265391022,-0.732113361,5.058229923,-16.9824791
393.95355,1.049019933,1.086436749,-0.527999401,-5.762935162,-7.442545891,-33.60726547
393.959633,0.722895265,1.53478837,-0.459676266,-4.501038074,-5.518972874,-17.96303558
393.959633,0.722895265,1.53478837,-0.459676266,-4.501038074,-5.518972874,-17.96303558
393.964771,0.361023217,0.721335351,-0.246805683,-7.717663288,2.6789608,-31.02493858
393.967711,0.342022896,0.836260796,-0.435699761,-4.164589405,-3.999330282,-17.99969864
393.973496,0.441050828,0.262231022,-0.076165974,-3.99988389,0.233412087,-29.88260651
393.979654,0.78935045,1.017821908,-0.311519235,-11.63018322,-0.372410864,-40.89991379
393.987968,0.924484074,0.684583127,-0.153394237,-8.85149765,-3.536987305,-41.16151047
393.997961,1.196172237,1.327713966,-0.277935386,-13.90255165,-3.032564878,-43.56116104
394.004196,1.193489194,0.851469457,-0.08863958,-10.11587238,-5.230309963,-44.96052551
394.01197,1.457215309,1.733235598,-0.342311591,-14.34261608,-4.645035744,-43.63587189
394.015623,-0.97595495,0.409367681,0.053663295,1.078361034,5.759883404,1.438871861
394.020616,1.268912554,0.836162746,-0.15900813,-9.063446999,-6.108231544,-41.72954559
394.02365,-0.992382467,0.763411403,0.249147847,6.840797901,4.043422222,3.982331038
394.027919,1.392570019,1.921645403,-0.302007884,-11.94746971,-6.412490845,-42.0694313
394.033477,-0.965381444,0.659435749,0.124752603,1.927578092,6.14736414,-3.699397564
394.039978,-0.912237942,0.931462228,0.367586106,3.810809851,3.618929148,-6.205783367
394.053558,0.667043388,1.255511284,-0.064426683,-6.225923538,-4.00305891,-26.28806305
394.060049,0.62336576,1.99359858,-0.088479199,-3.726370573,-2.977939606,-18.20369148
394.060049,0.62336576,1.99359858,-0.088479199,-3.726370573,-2.977939606,-18.20369148
394.063479,0.16966939,1.062865019,0.102116577,-6.299345493,1.287023425,-32.59591675
394.067587,0.216051191,1.115039945,-0.003282229,-1.749980927,-2.109405041,-16.07935143
394.073973,0.250340372,1.031959176,0.323858619,-0.622100234,-1.208228827,-31.89856911
394.080061,0.799862564,1.761801243,0.046192758,-7.836169243,-1.243591189,-42.51853943
394.083624,-0.322936565,1.22609055,0.0754494,-0.392478198,-0.607120275,-7.617591381
394.087603,1.029169083,1.209165215,0.190896809,-4.865337849,-4.407234669,-43.19259644
394.091679,-0.405933112,1.45456183,0.241152704,4.920536518,-0.1103108,3.487637043
394.095979,1.351282477,1.849105239,-0.063638337,-9.841392517,-4.765898228,-49.70267868
394.111591,1.489030838,1.654976249,-0.178673163,-9.853172302,-6.648964405,-46.63534164
394.116062,-0.877033055,0.604551256,0.181077212,3.979940176,2.937158346,-2.343486071
394.122118,1.453669667,1.07478857,-0.029631421,-6.27142334,-6.765485764,-39.38680649
394.12749,1.434312701,1.438889742,-0.192113265,-8.360393524,-6.215043545,-39.57461548
394.13149,-1.042228699,0.301015884,0.282405466,1.99281764,3.38986516,-8.186454773
394.135968,1.147669435,0.959996879,-0.084435776,-6.787484646,-6.343838215,-32.80982971
394.141621,-0.698034942,0.396744549,0.384099543,1.678199172,2.873805761,-16.14614296
394.1476,-0.572667718,0.3692725,0.253829837,-0.69640553,3.211033821,-16.24173355
394.1476,-0.572667718,0.3692725,0.253829837,-0.69640553,3.211033821,-16.24173355
394.151601,0.541012943,0.6629439,-0.104172513,-4.933971405,-5.271283627,-26.03106689
394.155909,-0.422801256,0.138563886,0.372376889,0.213815823,2.019150734,-20.72683716
394.384433,-1.476643443,0.711694896,0.432499945,0.513320506,-0.455548435,-8.816749573
394.492802,0.437524825,0.313213885,0.517017365,-0.784945905,-0.617873251,-11.82691765
394.496427,0.087294623,0.363080859,0.369238466,-2.253132343,-1.683717132,-14.75855064
394.500375,-0.41506958,0.653667152,0.426343977,2.241154432,1.420561671,-1.711492896
394.506866,0.372935206,1.53894639,0.393323332,1.296294332,-2.923060417,-12.8294878
394.520424,-0.497073203,1.825300813,0.126995906,-2.500972271,-5.901780605,-3.510229111
394.526976,0.672030866,1.742436409,0.162966847,-0.740833282,-3.351004601,-23.35688782
394.532816,0.452810943,1.392180204,0.168955311,1.511167884,-1.02034986,-13.05072403
394.536292,-1.080594778,0.1849484,-0.165241823,-0.524205387,-5.569186211,-6.780677319
394.540283,-0.126356989,0.548695326,-0.018539155,0.184033707,-5.095566273,-13.0459156
394.564739,-0.616469026,-0.888657093,0.403135687,6.762474537,-3.467551947,-7.762412548
394.568249,-0.760445058,0.414189756,0.201129794,1.947523952,-1.535131812,-4.5976758
394.572729,0.24685891,0.002937341,0.181545228,-5.999006748,-3.325591087,-27.97103119
394.576255,-1.16090703,-1.52354908,0.340845674,0.077472761,-0.882527232,-11.49854565
394.576255,-1.16090703,-1.52354908,0.340845674,0.077472761,-0.882527232,-11.49854565
394.580477,-0.395657808,-1.128156781,0.291661382,2.181413174,-4.940740108,-4.49125433
394.586693,-0.006707815,-0.48142007,0.229627743,1.37236321,-2.437710524,-13.67246723
394.59275,-0.475109726,-1.69507575,0.246749312,3.392122269,-4.539446354,-13.95354271
394.596278,0.010269371,-1.02532506,0.054516438,2.740244627,-5.91358614,-8.821184158
394.600392,-0.101973064,-0.630449712,0.053650547,1.861781001,-6.828426838,-23.05113983
394.604429,-0.538154483,-0.806179643,-0.045574136,0.439676911,-4.363886356,-8.499040604
394.624389,0.943755925,-1.234374881,-0.07880687,-6.493309498,-8.809037209,-37.26768494
394.628422,-1.413799286,-2.14872098,0.247118801,9.153985977,-1.70520556,6.969390869
394.635064,0.819506407,-0.558343112,-0.196299449,-4.3271451,-9.876957893,-30.6138649
394.644366,-1.309969187,-2.067691565,0.343137741,10.26089573,1.957840085,-1.896336675
394.648275,0.611864626,-0.121995658,-0.054068387,-3.416895866,-4.885454655,-20.91706276
394.654336,-0.84134239,-1.031644464,0.114307337,0.544781744,2.870573998,-21.97293282
394.656679,-0.84134239,-1.031644464,0.114307337,0.544781744,2.870573998,-21.97293282
394.660413,-0.243612692,-1.383027673,0.162720039,-3.765262365,9.320004463,-28.90811157
394.66428,0.112232335,-0.105159953,0.059895296,1.428509474,3.774662495,6.47088623
394.668291,0.408820778,-0.221894115,-0.024788827,-9.251802444,6.342900276,-34.48080063
394.668291,0.408820778,-0.221894115,-0.024788827,-9.251802444,6.342900276,-34.48080063
394.684221,1.214240074,0.806384921,-0.20543769,-18.10784721,-3.578102589,-48.53379059
394.688371,-0.979152083,-0.082163639,0.173127979,6.078069687,11.04768753,18.9640789
394.694764,1.158994913,0.685080826,-0.040535342,-21.73995209,-4.74617815,-49.99959183
394.700411,1.429028273,2.043781281,-0.035293717,-19.77311134,-4.612783432,-38.76131439
394.704289,-1.196890354,-0.304521382,0.205099806,-1.680309057,4.947489262,5.361623287
394.708404,1.326245189,1.314079165,0.060343843,-11.48102188,-1.863774776,-16.33251762
394.713412,-0.985180199,0.373909742,0.240777239,-3.397234678,0.0763878,-1.648734212
394.724296,0.230635777,1.114138722,0.072190858,-8.890274048,0.477567762,4.618085861
394.728655,0.42923817,0.612449944,0.051424097,-10.81599236,-1.774464488,-24.46643448
394.733294,-0.391145557,0.741695106,0.052372154,-5.361290455,1.044021964,13.62746048
394.748426,-0.940315604,0.459414154,0.021544706,-0.250064284,1.90178597,17.03379631
394.752786,1.453872919,1.753392816,-0.168412626,-10.52683163,-3.618079662,-25.39679718
394.75824,-1.014822245,0.935595751,0.035056695,0.481822044,4.347275257,5.395755291
394.764239,-1.10830605,0.679358661,0.597758889,9.442471504,3.562556267,3.266386747
394.768272,1.02599144,1.156764984,0.945314884,-0.425574124,-4.329621315,-15.15033436
394.772749,-0.673936605,1.071281195,1.337113619,0.77404964,0.778380394,-6.016825199
394.772749,-0.673936605,1.071281195,1.337113619,0.77404964,0.778380394,-6.016825199
394.776737,0.953372955,1.282214642,1.100590229,-11.23729706,-2.013706207,-25.62676239
394.780282,-0.723510623,-0.488576293,1.483141303,-4.174310684,1.129849315,-12.25186825
394.784399,0.376870483,0.876964569,1.455327749,-1.991739392,0.542108536,6.512488842
394.788285,0.750686824,1.297029495,1.390877247,-7.163823605,-1.285566449,-22.25635529
394.804381,1.417717695,1.640538216,1.163348675,-8.841921806,-3.389234304,-25.64018059
394.808364,-0.747621834,0.817846894,1.304381728,-2.392281532,2.815719366,-2.073717833
394.828446,-0.169215411,0.847256184,1.152778745,-3.563053608,3.699185133,-1.486723065
394.832271,0.820215166,1.195769787,1.239199281,-1.339150667,-1.546986103,-16.04569244
394.838845,-0.278252721,1.502444148,1.326294422,2.752153397,5.41928339,1.384282827
394.844743,-0.569146395,0.639432967,1.441703796,2.766876698,5.776247501,-1.525532365
394.848272,0.951529503,1.572508931,1.202224135,-5.319776535,-1.870987058,-19.46322823
394.852422,-0.025064042,1.088698506,1.519709229,0.596946895,2.506667614,-17.26524353
394.858245,0.112088136,1.471286774,1.312042236,-0.297327965,2.709720135,-4.642530918
394.860799,0.99742198,1.305311561,1.273966789,-4.82806778,-1.477562547,-25.3373909
394.8724,-0.407233387,0.828614056,1.460772872,1.577284694,4.783545971,-6.782134056
394.876296,0.736884236,1.548315525,1.218883991,-3.360805511,-1.849975944,-17.18476486
394.876296,0.736884236,1.548315525,1.218883991,-3.360805511,-1.849975944,-17.18476486
394.882217,0.503858924,0.925928175,1.350577354,-1.329306841,0.68965584,-20.10164833
394.888283,1.276048183,1.384334445,1.26050508,-1.964004874,-4.964490414,-30.62298965
394.892239,-0.429123163,0.961924732,1.305989981,1.273257852,4.849335194,-3.475498676
394.896499,1.019424677,1.551325798,1.150842786,-2.003807068,-5.607408047,-22.63003159
394.902835,0.281042457,1.055908918,1.363476396,1.512978077,4.623921394,-14.01849651
394.908815,1.478566766,1.760632396,1.248737454,-1.773600698,-2.649347305,-29.69635963
394.912396,-0.701521218,1.386872649,1.236063123,1.862745166,5.246878147,-4.90065527
394.916421,1.103634954,2.073065758,1.152795434,-1.630496621,-5.27868557,-20.80783844
395.14711,-1.739653826,-1.63732338,-0.470196068,5.396931171,12.80715466,30.01772308
395.249259,-0.936504066,1.034983039,0.71251899,3.112566471,4.43944788,19.53748703
395.253277,2.240296602,2.224555969,0.5515576,-8.23870945,-3.958581209,-37.14925003
395.257207,-0.746496081,0.698968172,0.795835376,3.917036533,13.62397575,3.46070075
395.263891,0.783414364,2.268393993,0.688394606,-0.248918444,-6.064696789,-7.770052433
395.269322,-1.153487921,1.10908246,0.950862527,6.169340611,5.777131557,24.14107704
395.273221,2.227662325,2.658982039,0.68406111,-10.41089249,-6.782305241,-40.7685318
395.277217,-0.368759006,0.461842448,0.821689427,-1.819311857,11.92270184,-10.22100544
395.277217,-0.368759006,0.461842448,0.821689427,-1.819311857,11.92270184,-10.22100544
395.281217,0.19764173,1.567588568,0.692748606,0.092413887,-4.27931118,8.183916092
395.287612,2.313147783,2.043264151,0.673097432,-5.733506203,1.588933229,-28.98203278
395.301221,-0.621157229,1.356794834,0.5589118,0.255632848,-2.222483873,0.969364464
395.305192,1.88929522,1.607827187,0.772834122,-2.290966272,-1.762441993,-26.0161705
395.311083,-1.085040689,1.089165211,0.854484677,4.479376793,4.142054558,3.418902159
395.325077,1.720836043,2.003258944,0.853051364,-1.085667849,-0.474791795,-17.13913536
395.345069,1.400738955,1.580391169,0.630342126,-1.534064293,-3.382531166,-17.81699562
395.349235,0.253791809,1.340985894,0.660342574,0.662807286,3.134237289,-15.23914242
395.353064,-0.007397326,1.701977372,0.571883082,0.244018778,-4.463130474,-7.021165371
395.359218,1.701195002,1.8838135,0.733538687,0.538752735,0.961524785,-22.58225441
395.365063,1.007099986,2.201931238,0.637843609,-0.767177105,-3.358882904,-15.38581371
395.369225,0.73032701,2.231783152,0.788396776,1.530667782,6.304592609,-19.15261269
395.383101,-0.908175349,1.981132269,0.654049158,2.457741976,9.911239624,7.779436111
395.397054,1.496937513,-1.953423381,0.388393521,5.34081316,-11.26195717,-20.66456223
395.40124,-1.026668906,-1.947143674,0.226224035,9.746400833,2.739402056,-9.881791115
395.407823,-0.387846023,-1.453197837,-0.120585643,2.920971632,-13.27270126,-13.48251152
395.407823,-0.387846023,-1.453197837,-0.120585643,2.920971632,-13.27270126,-13.48251152
395.413353,-2.080478191,-0.62960583,-0.355548322,6.260556221,-3.908372402,0.504880965
395.417239,0.988458335,0.379000098,-0.411973268,-0.892068148,-6.375280857,-19.08638191
395.421237,-0.073149726,-0.185046747,-0.512607157,-1.416556478,3.903915167,-19.44320488
395.425208,-1.258915782,-0.659393132,-0.706059575,-1.906938434,-4.098824501,-7.026688576
395.431167,0.674628973,-0.401816607,-0.475705236,0.248178408,2.988091707,-7.591786385
395.437172,0.053036179,-0.476110399,-0.655473292,-2.024797678,-2.398631334,-14.02159786
395.44919,1.402294993,-0.19792977,-0.72895211,0.967286825,-3.121160746,-24.4434166
395.455552,-0.929678619,-0.688091099,-0.831582427,2.428195238,0.931513488,-11.65000916
395.461378,0.769971788,-0.736609876,-0.828352213,2.308943033,-1.281442285,-28.03160667
395.465179,-1.166855097,-0.951751471,-0.993106782,1.901233792,-2.85448575,0.253020793
395.469241,1.490845561,-0.392444909,-0.906847596,1.38039577,-4.285654068,-26.09300613
395.473169,-1.097664475,-0.847303927,-0.905520499,3.257138014,4.03000164,-7.491200447
395.479715,0.050880365,-0.204359204,-0.941769421,0.809512258,-5.718882084,-8.938771248
395.485205,-1.460525036,-1.237046599,-0.77777499,3.625647306,-1.3561517,10.66055775
395.489264,1.271882534,-0.094102822,-0.947140336,-4.290709019,-6.133266926,-29.92284775
395.493209,-0.95947361,-1.770057321,-0.857792795,-1.246108294,0.367237568,-15.02052975
395.493209,-0.95947361,-1.770057321,-0.857792795,-1.246108294,0.367237568,-15.02052975
395.509354,0.998103976,-1.205813289,-1.084766269,-4.646399021,-7.15019846,-23.63496208
395.513086,-0.64435178,-2.436015129,-0.995312095,-0.817686439,-0.247156277,-17.91261864
395.517178,-0.635480702,-1.619741201,-1.083640814,1.223290324,-6.279210567,5.224617958
395.521204,0.95117557,-1.487421155,-1.313089848,-7.377906322,-8.823739052,-51.72647476
395.52705,-1.766694188,-2.528025866,-1.14487052,6.133049011,-0.114992708,21.56348038
395.533095,-0.662735045,-2.251121521,-1.32122612,-2.113296032,2.72469902,-22.8882637
395.537207,-1.137675047,-0.821811974,-1.226460934,3.116858959,-4.681045055,21.35288048
395.541201,0.987502098,-0.411768854,-1.481558442,-13.50311184,-7.05966568,-59.76141739
395.545279,-2.146589518,-2.376836061,-1.331061363,5.186658859,5.911643982,20.32034111
395.55165,0.417476147,0.01061753,-1.28804481,-6.025794506,-8.961146355,-16.87005806
395.569239,-0.121438555,0.142764926,-0.880999386,-6.048206806,-8.300505638,-2.04331398
395.574153,0.605087698,-1.570233464,-0.799834609,-12.73600292,2.027671337,-40.96825027
395.577495,-2.18700242,-1.160567164,-0.557462752,5.601906776,3.829158306,37.66840363
395.581222,0.98897475,0.546890736,-0.857119799,-20.14169121,-10.06411648,-47.79363632
395.585095,-1.384901643,-2.126856565,-0.714852512,-3.920160055,13.53580666,0.417074174
395.589293,-0.872930586,0.365932882,-0.595732749,-1.654429317,-4.575183868,18.68805695
395.589293,-0.872930586,0.365932882,-0.595732749,-1.654429317,-4.575183868,18.68805695
395.593083,1.035938978,-0.774051309,-0.560603082,-16.34626007,-2.251676321,-47.31451797
395.599592,-2.227863789,-1.287508965,-0.221198469,6.660066128,7.912469864,36.08755875
395.605294,-0.597640872,-1.431716919,-0.367759019,-9.993558884,11.95451641,-13.00851345
395.609261,-1.181900501,0.391137511,-0.096178785,3.01560092,-0.390904427,31.15340805
395.849652,0.293279201,-1.026165962,0.89416784,5.601406574,-12.07007694,-3.124196768
395.953854,1.375401139,-0.092142679,-0.629776835,-3.086474895,-5.735090256,-27.47901344
395.957977,-1.131259322,-1.239497066,-0.390303671,3.176913977,1.243159056,6.46566391
395.964346,0.455569357,0.089659184,-0.596575558,0.726896226,-3.336419344,-3.650657892
395.969886,-1.082806826,-1.242732883,-0.496494979,4.412294388,-0.410018295,19.16436386
395.974458,1.398724437,-0.15750879,-0.732761562,-5.332790852,-5.420402527,-31.06712723
395.977886,-1.145825863,-1.937378049,-0.517551243,2.852748632,1.977166772,-3.527075529
395.984504,0.079819255,-0.602105677,-0.656467497,0.836275876,-4.914367676,1.697730064
395.98998,-1.616129279,-1.56912744,-0.471836358,10.78092098,2.912493467,31.29116249
395.994274,1.279353738,0.175163537,-0.580223978,-4.053768635,-8.774723053,-43.37215805
396.007939,1.456567168,-0.417646617,-0.554542899,-10.28988361,-3.313543558,-48.72044754
396.014338,0.94490248,0.226990983,-0.458733588,-6.757878304,-8.509137154,-23.09924507
396.014338,0.94490248,0.226990983,-0.458733588,-6.757878304,-8.509137154,-23.09924507
396.017841,0.320667326,-1.504090667,-0.514072895,-5.288913727,7.013497353,-27.175354
396.022012,-1.151571989,-0.358649731,-0.437844843,3.534156561,-1.45975101,26.59064674
396.02789,1.756025791,0.19090046,-0.669411957,-14.61457443,-6.246116161,-55.92012787
396.033885,0.617819428,1.267682552,-0.513051033,-6.738162518,-10.48720169,-21.24018478
396.03897,0.622673631,-0.838423014,-0.431791425,-9.263440132,6.04558897,-35.18358994
396.042152,-1.49257791,0.209814847,-0.214325741,5.045190334,1.927335024,35.49477005
396.045996,1.557418704,1.154143095,-0.419193685,-17.52147102,-7.716706753,-50.92366409
396.052447,-1.377935171,-1.507999182,-0.153647706,0.976674974,12.08753681,6.223455906
396.069877,-0.543752432,-1.357278347,0.058000918,-5.98038578,10.52571869,-15.21664524
396.074278,-1.015720725,0.478482604,0.167477787,1.15644455,-3.85902667,22.15618324
396.078122,1.541896701,0.623113036,-0.166160941,-21.53603363,-3.73567605,-53.07387924
396.083883,-2.051599264,-1.264543533,0.22038126,5.76715517,9.820061684,27.34888268
396.085871,0.687795341,1.388433099,0.144173816,-9.177311897,-7.326473713,-9.389807701
396.08988,0.425857693,-0.627565563,0.209418491,-12.31508541,6.226606846,-30.53067207
396.094871,-1.636122346,-0.235145673,0.409633964,4.968141079,0.409597754,29.302845
396.098016,1.481638432,0.992151976,0.221169338,-16.19465065,-7.00175333,-42.17413712
396.098016,1.481638432,0.992151976,0.221169338,-16.19465065,-7.00175333,-42.17413712
396.114313,-1.829134345,-0.950449169,0.777234137,5.028086662,2.309393644,30.6782341
396.117878,1.388302207,1.413067341,0.586492777,-11.29638386,-7.329816341,-25.32105064
396.125975,-0.629289806,0.484494179,0.791083515,0.890978098,-2.230630636,22.62199783
396.130042,1.60695684,0.552590311,0.842514217,-11.26569271,-5.180039406,-35.82010269
396.136422,-1.476049423,-0.828415692,1.002218246,3.299007893,3.411252975,18.27265358
396.142027,0.498423457,-0.116010517,0.763347685,-10.56389713,1.166504145,-27.35077286
396.14638,-0.811932445,0.495300025,1.034276843,2.294807196,-0.42671454,27.72157097
396.149971,1.738718271,1.729405761,0.980985105,-11.21168518,-5.831054688,-34.06465912
396.162007,1.350642085,0.951437056,0.875978529,-12.25214577,-2.413786173,-37.16754913
396.166959,-1.15258503,0.301231772,1.08871305,3.528194904,1.532773376,25.54981613
396.169994,1.732128501,2.148213387,1.036060572,-7.957079887,-5.975743771,-25.73276901
396.175852,-0.359633237,0.035988018,1.159605742,-1.205050826,4.487090111,-8.244870186
396.194409,0.627913475,0.599546075,1.307289243,-4.033504009,3.375150204,-23.78066254
396.197851,-0.610774755,0.735533059,1.418521047,2.376913071,-0.594645977,16.90382576
396.201993,2.174556732,1.764546037,1.306910872,-7.586247921,-3.688216925,-36.05300903
396.207994,-0.929050863,0.031195423,1.416070461,1.091081858,6.498348713,1.166922569
396.207994,-0.929050863,0.031195423,1.416070461,1.091081858,6.498348713,1.166922569
396.214361,1.575488687,1.046729803,1.301545024,-4.902463436,1.609941602,-26.54501534
396.217844,-0.888168931,0.231118768,1.330298543,1.370810866,1.96065557,9.433674812
396.22189,1.764930725,1.319059253,1.286603451,-2.766005754,-2.397382498,-16.22470284
396.226347,0.258594155,0.352925807,1.31219399,-0.817174494,4.823534489,-11.81086349
396.229977,0.24771297,0.777546585,1.208414555,0.007649719,-3.280331373,0.289781868
396.246053,0.814868927,0.340275258,1.186873317,-3.386070013,1.349137664,-19.71523285
396.251932,-0.167646304,0.118457712,1.22290659,0.190812156,-1.416859031,7.21080637
396.265936,1.524592996,0.485757113,1.145689964,-1.682643175,0.030897999,-16.76531792
396.270341,-0.278479815,0.194280431,1.081876516,-0.243312418,-0.954235613,-2.719336748
396.273995,1.637490749,0.645729482,1.117333055,-0.291649044,-0.314029485,-10.95567417
396.280435,0.622057974,0.630984426,1.113551617,1.600810528,3.450512648,-12.13245201
396.286021,2.055962563,1.794724107,0.988535523,-1.519216061,-2.226226091,-28.2705307
396.290311,-0.731606424,0.866102576,1.02423203,1.288082957,2.022504807,-5.745134354
396.293895,1.198854923,1.567551494,1.035499573,0.276467413,-2.806600094,-7.99863863
396.305998,1.418796897,1.147108555,0.976805627,-0.649886668,-0.185596362,-11.94491768
396.305998,1.418796897,1.147108555,0.976805627,-0.649886668,-0.185596362,-11.94491768
396.314041,0.742398918,0.772354662,0.80067122,-1.640386224,-1.659286261,-7.767893791
396.318029,1.206630707,0.6688236,0.817376733,-1.973993063,0.471593052,-11.69962788
396.323936,0.533408999,0.430968285,0.766319633,-1.405254364,-1.400970697,-9.331061363
396.330015,0.340945899,-0.43174535,0.905205488,8.585752487,6.503682137,19.68274307
396.334341,0.362970471,-1.536019444,0.901463985,7.566105366,-7.301380157,34.43704224
396.337893,2.115683794,-1.319169998,0.777921677,5.948404312,-7.068394661,-27.42769814
396.344392,-1.127567768,-2.80608654,0.666250944,11.04732323,-3.819920778,8.171359062
396.350014,0.390592188,-1.776092768,0.642247438,10.48292351,-0.215644538,-15.20072269
396.354358,-0.874656022,-1.385640264,0.17750524,4.520997524,-10.69260693,-3.936629057
396.358307,1.473925591,-1.192837119,0.244560644,2.170334578,-4.18225956,-18.67141151
396.598383,1.865375161,-0.136410251,0.083110929,-13.85853577,0.726279855,-30.70822525
396.706835,-0.42786324,0.751768649,1.228836536,3.261730194,-0.372085631,20.14992332
396.711142,2.059605837,1.763407946,1.192269802,-4.068523407,-3.926146507,-28.68314743
396.714879,-0.811542332,0.257027745,1.2677145,1.920000076,4.939693451,3.177671909
396.720883,0.543352246,1.846434474,1.239588857,2.494339705,-3.794181347,2.877023697
396.726692,-1.131625175,0.762891293,1.254279017,3.924385548,2.693966627,18.08488274
396.726692,-1.131625175,0.762891293,1.254279017,3.924385548,2.693966627,18.08488274
396.731097,1.582299948,2.089002371,1.177806616,-2.279279232,-4.818413258,-21.84143257
396.734768,-0.380061001,0.743637383,1.339737296,1.492440104,6.001725674,-6.563023567
396.739212,-0.281714022,1.950182319,1.257573247,3.959420919,-2.124332666,10.66867733
396.742696,1.576969504,1.908297658,1.140960455,-5.075090408,-3.716533899,-33.79146957
396.762812,1.197813988,1.937398076,1.081113577,-1.986903191,-4.570841312,-23.05488586
396.766957,-0.981779397,0.906188607,1.161864638,1.499504089,4.425371647,-4.309903145
396.773249,-0.388855368,1.711204886,1.103599787,2.722888231,-4.501949787,1.605759501
396.778955,-1.697031379,1.01946497,1.183150768,2.988109589,1.006909609,6.35765934
396.783247,0.505624652,1.977477074,1.136117816,-0.616488814,-5.28126955,-14.24049568
